PATCH_SIZE = 64  # <<< MUDE AQUI para 64, 128 etc.

# --------------------------
# Parâmetros do HOG 
# --------------------------
HOG_PARAMS = {
    "orientations": 9,
    "pixels_per_cell": (8, 8),
    "cells_per_block": (3, 3),
    "block_norm": "L2-Hys",
}

# --------------------------
# Parâmetros dos algoritmos 
# Esses parâmetros podem ser alterados
# --------------------------
GWO_PARAMS = {
    "search_radius": 13.0,
    "iters": 3,
    "pop_size": 20,
}

PSO_PARAMS = {
    "search_radius": 13.0,
    "iters": 3,
    "pop_size": 20,
    "wMin": 0.4,
    "wMax": 0.9,
    "c1": 2.05,   
    "c2": 2.05,  
}

FFA_PARAMS = {
    "search_radius": 13.0,
    "iters": 3,
    "pop_size": 20,
    "gamma": 1.0,
    "alpha": 0.5,
    "betamin": 1.0,
}

###############################
## GWO: 3 execuções para reprodutibilidade
###############################


>>> GWO - Execução 1/3
[GWO] Frame 1: inicialização com GT, IoU=1.000, ErroCentro=0.00
[GWO] Frame   1 | IoU=1.000 | ErroCentro=0.00 | Custo=0.0000 | Tempo=0.0000 s
[GWO] Frame  32 | IoU=0.795 | ErroCentro=5.85 | Custo=41.2630 | Tempo=0.0748 s
[GWO] Frame  33 | IoU=0.819 | ErroCentro=4.92 | Custo=41.4881 | Tempo=0.0997 s
[GWO] Frame  34 | IoU=0.706 | ErroCentro=8.50 | Custo=41.3998 | Tempo=0.0758 s
[GWO] Frame  35 | IoU=0.520 | ErroCentro=17.24 | Custo=42.0717 | Tempo=0.0748 s
[GWO] Frame  36 | IoU=0.551 | ErroCentro=16.01 | Custo=41.4860 | Tempo=0.0746 s
[GWO] Frame  37 | IoU=0.537 | ErroCentro=16.29 | Custo=41.4781 | Tempo=0.0778 s
[GWO] Frame  38 | IoU=0.548 | ErroCentro=15.23 | Custo=41.7941 | Tempo=0.0748 s
[GWO] Frame  39 | IoU=0.589 | ErroCentro=15.13 | Custo=41.6394 | Tempo=0.0738 s
[GWO] Frame  40 | IoU=0.542 | ErroCentro=16.49 | Custo=42.1140 | Tempo=0.0818 s
[GWO] Frame  41 | IoU=0.579 | ErroCentro=14.23 | Custo=42.9510 | Tempo=0.0748 s
[GWO] Frame  42 | IoU=0.540 | ErroCentro=16.87 | Custo=40.0444 | Tempo=0.0770 s
[GWO] Frame  43 | IoU=0.552 | ErroCentro=14.42 | Custo=40.5289 | Tempo=0.0748 s
[GWO] Frame  44 | IoU=0.472 | ErroCentro=20.13 | Custo=41.4594 | Tempo=0.0888 s
[GWO] Frame  45 | IoU=0.580 | ErroCentro=15.63 | Custo=39.9581 | Tempo=0.0758 s
[GWO] Frame  46 | IoU=0.534 | ErroCentro=15.65 | Custo=39.2822 | Tempo=0.0760 s
[GWO] Frame  47 | IoU=0.550 | ErroCentro=14.76 | Custo=40.6231 | Tempo=0.0738 s
[GWO] Frame  48 | IoU=0.592 | ErroCentro=12.97 | Custo=41.1814 | Tempo=0.0758 s
[GWO] Frame  49 | IoU=0.591 | ErroCentro=13.20 | Custo=39.7318 | Tempo=0.0748 s
[GWO] Frame  50 | IoU=0.587 | ErroCentro=14.08 | Custo=38.4082 | Tempo=0.0758 s
[GWO] Frame  51 | IoU=0.619 | ErroCentro=13.65 | Custo=37.6856 | Tempo=0.0788 s
[GWO] Frame  52 | IoU=0.614 | ErroCentro=12.98 | Custo=37.3668 | Tempo=0.0788 s
[GWO] Frame  53 | IoU=0.620 | ErroCentro=13.24 | Custo=36.6586 | Tempo=0.0778 s
[GWO] Frame  54 | IoU=0.535 | ErroCentro=16.62 | Custo=37.6840 | Tempo=0.0738 s
[GWO] Frame  55 | IoU=0.558 | ErroCentro=15.89 | Custo=37.2916 | Tempo=0.1805 s
[GWO] Frame  56 | IoU=0.538 | ErroCentro=15.98 | Custo=39.2841 | Tempo=0.0788 s
[GWO] Frame  57 | IoU=0.658 | ErroCentro=12.09 | Custo=40.2627 | Tempo=0.0758 s
[GWO] Frame  58 | IoU=0.658 | ErroCentro=12.09 | Custo=39.4556 | Tempo=0.0750 s
[GWO] Frame  59 | IoU=0.632 | ErroCentro=12.37 | Custo=40.3770 | Tempo=0.0758 s
[GWO] Frame  60 | IoU=0.355 | ErroCentro=25.39 | Custo=36.6806 | Tempo=0.0758 s

===== RESUMO SIMPLES GWO =====
IoU médio        : 0.748 ± 0.180
Erro centro médio: 8.42 px
FPS médio        : 12.90 frames/s


>>> GWO - Execução 2/3
[GWO] Frame 1: inicialização com GT, IoU=1.000, ErroCentro=0.00
[GWO] Frame   1 | IoU=1.000 | ErroCentro=0.00 | Custo=0.0000 | Tempo=0.0000 s
[GWO] Frame   2 | IoU=0.984 | ErroCentro=0.50 | Custo=4.7112 | Tempo=0.0778 s
[GWO] Frame   3 | IoU=0.969 | ErroCentro=0.71 | Custo=5.8794 | Tempo=0.0738 s
[GWO] Frame   4 | IoU=0.969 | ErroCentro=0.71 | Custo=6.4957 | Tempo=0.0748 s
[GWO] Frame   5 | IoU=0.984 | ErroCentro=0.50 | Custo=6.7007 | Tempo=0.0748 s
[GWO] Frame   6 | IoU=0.969 | ErroCentro=1.00 | Custo=7.8606 | Tempo=0.0738 s
[GWO] Frame   7 | IoU=0.939 | ErroCentro=2.00 | Custo=9.9581 | Tempo=0.0748 s
[GWO] Frame   8 | IoU=0.954 | ErroCentro=1.12 | Custo=8.2195 | Tempo=0.0748 s
[GWO] Frame   9 | IoU=0.954 | ErroCentro=1.12 | Custo=13.4590 | Tempo=0.0738 s
[GWO] Frame  10 | IoU=0.925 | ErroCentro=2.06 | Custo=19.0273 | Tempo=0.0758 s
[GWO] Frame  11 | IoU=0.984 | ErroCentro=0.50 | Custo=22.1079 | Tempo=0.0748 s
[GWO] Frame  12 | IoU=0.954 | ErroCentro=1.12 | Custo=22.6868 | Tempo=0.0748 s
[GWO] Frame  13 | IoU=0.925 | ErroCentro=1.80 | Custo=22.4531 | Tempo=0.0728 s
[GWO] Frame  14 | IoU=0.940 | ErroCentro=1.58 | Custo=21.8155 | Tempo=0.0748 s
[GWO] Frame  15 | IoU=0.969 | ErroCentro=1.00 | Custo=22.3387 | Tempo=0.0758 s
[GWO] Frame  16 | IoU=0.940 | ErroCentro=1.41 | Custo=22.7861 | Tempo=0.0741 s
[GWO] Frame  17 | IoU=0.925 | ErroCentro=1.80 | Custo=23.1361 | Tempo=0.0748 s
[GWO] Frame  18 | IoU=0.984 | ErroCentro=0.50 | Custo=27.7607 | Tempo=0.0743 s
[GWO] Frame  19 | IoU=0.883 | ErroCentro=3.54 | Custo=32.3104 | Tempo=0.0738 s
[GWO] Frame  20 | IoU=0.940 | ErroCentro=1.41 | Custo=34.9893 | Tempo=0.0748 s
[GWO] Frame  21 | IoU=0.954 | ErroCentro=1.50 | Custo=37.1931 | Tempo=0.0759 s
[GWO] Frame  22 | IoU=0.940 | ErroCentro=1.41 | Custo=37.6981 | Tempo=0.0748 s
[GWO] Frame  23 | IoU=0.807 | ErroCentro=5.15 | Custo=38.8079 | Tempo=0.0753 s
[GWO] Frame  24 | IoU=0.925 | ErroCentro=2.06 | Custo=38.7483 | Tempo=0.0748 s
[GWO] Frame  25 | IoU=0.884 | ErroCentro=3.16 | Custo=39.4733 | Tempo=0.0748 s
[GWO] Frame  26 | IoU=0.761 | ErroCentro=6.36 | Custo=40.2452 | Tempo=0.0778 s
[GWO] Frame  27 | IoU=0.749 | ErroCentro=6.95 | Custo=41.2716 | Tempo=0.0751 s
[GWO] Frame  28 | IoU=0.686 | ErroCentro=9.01 | Custo=41.4965 | Tempo=0.0751 s
[GWO] Frame  29 | IoU=0.717 | ErroCentro=7.91 | Custo=41.8231 | Tempo=0.0769 s
[GWO] Frame  30 | IoU=0.737 | ErroCentro=7.62 | Custo=40.5114 | Tempo=0.0738 s
[GWO] Frame  31 | IoU=0.727 | ErroCentro=7.83 | Custo=40.9455 | Tempo=0.0738 s
[GWO] Frame  32 | IoU=0.770 | ErroCentro=6.80 | Custo=41.2475 | Tempo=0.0738 s
[GWO] Frame  33 | IoU=0.772 | ErroCentro=6.26 | Custo=41.4318 | Tempo=0.0748 s
[GWO] Frame  34 | IoU=0.706 | ErroCentro=8.50 | Custo=41.3998 | Tempo=0.0763 s
[GWO] Frame  35 | IoU=0.587 | ErroCentro=14.08 | Custo=43.3915 | Tempo=0.0803 s
[GWO] Frame  36 | IoU=0.647 | ErroCentro=10.55 | Custo=42.5623 | Tempo=0.0778 s
[GWO] Frame  37 | IoU=0.629 | ErroCentro=10.97 | Custo=42.2110 | Tempo=0.0828 s
[GWO] Frame  38 | IoU=0.563 | ErroCentro=14.87 | Custo=41.5532 | Tempo=0.0828 s
[GWO] Frame  39 | IoU=0.609 | ErroCentro=14.14 | Custo=42.1048 | Tempo=0.0818 s
[GWO] Frame  40 | IoU=0.542 | ErroCentro=16.49 | Custo=42.1140 | Tempo=0.0778 s
[GWO] Frame  41 | IoU=0.576 | ErroCentro=14.92 | Custo=42.3675 | Tempo=0.0768 s
[GWO] Frame  42 | IoU=0.540 | ErroCentro=16.87 | Custo=40.0444 | Tempo=0.0798 s
[GWO] Frame  43 | IoU=0.552 | ErroCentro=14.42 | Custo=40.5289 | Tempo=0.0758 s
[GWO] Frame  44 | IoU=0.525 | ErroCentro=16.10 | Custo=40.3562 | Tempo=0.0738 s
[GWO] Frame  45 | IoU=0.599 | ErroCentro=14.64 | Custo=39.8466 | Tempo=0.0878 s
[GWO] Frame  46 | IoU=0.534 | ErroCentro=15.65 | Custo=39.2822 | Tempo=0.0768 s
[GWO] Frame  47 | IoU=0.550 | ErroCentro=14.76 | Custo=40.6231 | Tempo=0.0768 s
[GWO] Frame  48 | IoU=0.687 | ErroCentro=8.85 | Custo=40.7839 | Tempo=0.0738 s
[GWO] Frame  49 | IoU=0.628 | ErroCentro=11.41 | Custo=40.0136 | Tempo=0.0738 s
[GWO] Frame  50 | IoU=0.554 | ErroCentro=15.34 | Custo=38.2968 | Tempo=0.0748 s
[GWO] Frame  51 | IoU=0.622 | ErroCentro=12.85 | Custo=38.2766 | Tempo=0.0758 s
[GWO] Frame  52 | IoU=0.614 | ErroCentro=12.98 | Custo=37.3668 | Tempo=0.0754 s
[GWO] Frame  53 | IoU=0.601 | ErroCentro=14.22 | Custo=36.7812 | Tempo=0.0753 s
[GWO] Frame  54 | IoU=0.567 | ErroCentro=15.40 | Custo=38.1084 | Tempo=0.0748 s
[GWO] Frame  55 | IoU=0.558 | ErroCentro=15.89 | Custo=37.2916 | Tempo=0.0758 s
[GWO] Frame  56 | IoU=0.561 | ErroCentro=13.79 | Custo=39.9526 | Tempo=0.0738 s
[GWO] Frame  57 | IoU=0.333 | ErroCentro=29.52 | Custo=41.8291 | Tempo=0.0754 s
[GWO] Frame  58 | IoU=0.338 | ErroCentro=28.74 | Custo=42.3926 | Tempo=0.0733 s
[GWO] Frame  59 | IoU=0.121 | ErroCentro=48.38 | Custo=40.7647 | Tempo=0.0742 s
[GWO] Frame  60 | IoU=0.048 | ErroCentro=58.83 | Custo=40.1900 | Tempo=0.0738 s

===== RESUMO SIMPLES GWO =====
IoU médio        : 0.732 ± 0.218
Erro centro médio: 9.66 px
FPS médio        : 13.41 frames/s


>>> GWO - Execução 3/3
[GWO] Frame 1: inicialização com GT, IoU=1.000, ErroCentro=0.00
[GWO] Frame   1 | IoU=1.000 | ErroCentro=0.00 | Custo=0.0000 | Tempo=0.0000 s
[GWO] Frame   2 | IoU=0.984 | ErroCentro=0.50 | Custo=4.7112 | Tempo=0.0748 s
[GWO] Frame   3 | IoU=0.969 | ErroCentro=0.71 | Custo=5.8794 | Tempo=0.0753 s
[GWO] Frame   4 | IoU=0.969 | ErroCentro=0.71 | Custo=6.4957 | Tempo=0.0753 s
[GWO] Frame   5 | IoU=0.984 | ErroCentro=0.50 | Custo=6.7007 | Tempo=0.0748 s
[GWO] Frame   6 | IoU=0.940 | ErroCentro=1.41 | Custo=7.3665 | Tempo=0.0758 s
[GWO] Frame   7 | IoU=1.000 | ErroCentro=0.00 | Custo=6.7360 | Tempo=0.0748 s
[GWO] Frame   8 | IoU=0.984 | ErroCentro=0.50 | Custo=7.7975 | Tempo=0.0754 s
[GWO] Frame   9 | IoU=0.984 | ErroCentro=0.50 | Custo=12.6994 | Tempo=0.0748 s
[GWO] Frame  10 | IoU=0.954 | ErroCentro=1.12 | Custo=19.0302 | Tempo=0.0748 s
[GWO] Frame  11 | IoU=0.897 | ErroCentro=3.04 | Custo=22.1947 | Tempo=0.0748 s
[GWO] Frame  12 | IoU=0.954 | ErroCentro=1.12 | Custo=22.6845 | Tempo=0.0768 s
[GWO] Frame  13 | IoU=0.925 | ErroCentro=1.80 | Custo=22.4531 | Tempo=0.0763 s
[GWO] Frame  14 | IoU=0.940 | ErroCentro=1.58 | Custo=22.0939 | Tempo=0.0748 s
[GWO] Frame  15 | IoU=0.969 | ErroCentro=1.00 | Custo=22.3387 | Tempo=0.0750 s
[GWO] Frame  16 | IoU=0.911 | ErroCentro=2.24 | Custo=22.5438 | Tempo=0.0758 s
[GWO] Frame  17 | IoU=0.984 | ErroCentro=0.50 | Custo=23.5240 | Tempo=0.0803 s
[GWO] Frame  18 | IoU=0.925 | ErroCentro=1.80 | Custo=28.2707 | Tempo=0.0758 s
[GWO] Frame  19 | IoU=0.911 | ErroCentro=2.55 | Custo=32.3503 | Tempo=0.0768 s
[GWO] Frame  20 | IoU=0.940 | ErroCentro=1.41 | Custo=34.9893 | Tempo=0.0758 s
[GWO] Frame  21 | IoU=0.925 | ErroCentro=1.80 | Custo=37.0253 | Tempo=0.0738 s
[GWO] Frame  22 | IoU=0.940 | ErroCentro=1.41 | Custo=37.9265 | Tempo=0.0768 s
[GWO] Frame  23 | IoU=0.884 | ErroCentro=2.92 | Custo=38.5210 | Tempo=0.0743 s
[GWO] Frame  24 | IoU=0.954 | ErroCentro=1.12 | Custo=38.9127 | Tempo=0.0758 s
[GWO] Frame  25 | IoU=0.969 | ErroCentro=1.00 | Custo=39.5584 | Tempo=0.0768 s
[GWO] Frame  26 | IoU=0.761 | ErroCentro=6.36 | Custo=40.2452 | Tempo=0.0758 s
[GWO] Frame  27 | IoU=0.705 | ErroCentro=8.73 | Custo=41.6708 | Tempo=0.0758 s
[GWO] Frame  28 | IoU=0.749 | ErroCentro=7.16 | Custo=41.3559 | Tempo=0.0758 s
[GWO] Frame  29 | IoU=0.716 | ErroCentro=8.28 | Custo=41.4410 | Tempo=0.0778 s
[GWO] Frame  30 | IoU=0.715 | ErroCentro=8.54 | Custo=40.7812 | Tempo=0.0738 s
[GWO] Frame  31 | IoU=0.706 | ErroCentro=8.32 | Custo=41.2727 | Tempo=0.0758 s
[GWO] Frame  32 | IoU=0.750 | ErroCentro=6.80 | Custo=41.4803 | Tempo=0.0748 s
[GWO] Frame  33 | IoU=0.726 | ErroCentro=8.08 | Custo=41.0127 | Tempo=0.0748 s
[GWO] Frame  34 | IoU=0.706 | ErroCentro=8.50 | Custo=41.3998 | Tempo=0.0748 s
[GWO] Frame  35 | IoU=0.491 | ErroCentro=18.50 | Custo=43.0001 | Tempo=0.0778 s
[GWO] Frame  36 | IoU=0.619 | ErroCentro=13.65 | Custo=42.1357 | Tempo=0.0758 s
[GWO] Frame  37 | IoU=0.569 | ErroCentro=15.04 | Custo=41.4952 | Tempo=0.0771 s
[GWO] Frame  38 | IoU=0.545 | ErroCentro=15.81 | Custo=41.1823 | Tempo=0.0759 s
[GWO] Frame  39 | IoU=0.629 | ErroCentro=13.15 | Custo=42.4681 | Tempo=0.0748 s
[GWO] Frame  40 | IoU=0.620 | ErroCentro=11.40 | Custo=42.4262 | Tempo=0.0758 s
[GWO] Frame  41 | IoU=0.638 | ErroCentro=10.70 | Custo=42.2129 | Tempo=0.0768 s
[GWO] Frame  42 | IoU=0.561 | ErroCentro=15.18 | Custo=41.6634 | Tempo=0.0744 s
[GWO] Frame  43 | IoU=0.612 | ErroCentro=13.34 | Custo=40.0248 | Tempo=0.0748 s
[GWO] Frame  44 | IoU=0.525 | ErroCentro=16.10 | Custo=40.3562 | Tempo=0.0753 s
[GWO] Frame  45 | IoU=0.587 | ErroCentro=14.08 | Custo=39.9768 | Tempo=0.0768 s
[GWO] Frame  46 | IoU=0.548 | ErroCentro=15.23 | Custo=39.3280 | Tempo=0.0758 s
[GWO] Frame  47 | IoU=0.531 | ErroCentro=16.16 | Custo=40.8747 | Tempo=0.0768 s
[GWO] Frame  48 | IoU=0.666 | ErroCentro=9.71 | Custo=40.7920 | Tempo=0.0750 s
[GWO] Frame  49 | IoU=0.591 | ErroCentro=13.20 | Custo=39.7318 | Tempo=0.0768 s
[GWO] Frame  50 | IoU=0.554 | ErroCentro=15.34 | Custo=38.2968 | Tempo=0.0738 s
[GWO] Frame  51 | IoU=0.619 | ErroCentro=13.65 | Custo=37.6856 | Tempo=0.0758 s
[GWO] Frame  52 | IoU=0.614 | ErroCentro=12.98 | Custo=37.3668 | Tempo=0.0819 s
[GWO] Frame  53 | IoU=0.601 | ErroCentro=14.22 | Custo=36.7812 | Tempo=0.0770 s
[GWO] Frame  54 | IoU=0.535 | ErroCentro=16.62 | Custo=37.6840 | Tempo=0.0768 s
[GWO] Frame  55 | IoU=0.573 | ErroCentro=15.70 | Custo=37.7023 | Tempo=0.0748 s
[GWO] Frame  56 | IoU=0.555 | ErroCentro=15.04 | Custo=38.9242 | Tempo=0.0748 s
[GWO] Frame  57 | IoU=0.606 | ErroCentro=13.12 | Custo=40.6112 | Tempo=0.0759 s
[GWO] Frame  58 | IoU=0.662 | ErroCentro=10.92 | Custo=40.2767 | Tempo=0.0768 s
[GWO] Frame  59 | IoU=0.398 | ErroCentro=22.83 | Custo=39.9412 | Tempo=0.0751 s
[GWO] Frame  60 | IoU=0.519 | ErroCentro=18.67 | Custo=37.9459 | Tempo=0.0748 s

===== RESUMO SIMPLES GWO =====
IoU médio        : 0.755 ± 0.179
Erro centro médio: 8.04 px
FPS médio        : 13.42 frames/s


===== MÉTRICAS AVANÇADAS (GWO) - EXECUÇÃO 1 =====
CLE média       : 8.42 px
CLE mediana     : 8.13 px
CLE p90         : 16.31 px
Nº de falhas (IoU < 0.10): 0
FPS médio       : 12.89
FPS mínimo      : 5.54
FPS desvio-padrão: 1.15
AUC do Success Plot: 0.748

===== MÉTRICAS AVANÇADAS (GWO) - EXECUÇÃO 2 =====
CLE média       : 9.66 px
CLE mediana     : 7.72 px
CLE p90         : 16.14 px
Nº de falhas (IoU < 0.10): 1
FPS médio       : 13.21
FPS mínimo      : 11.39
FPS desvio-padrão: 0.43
AUC do Success Plot: 0.732

===== MÉTRICAS AVANÇADAS (GWO) - EXECUÇÃO 3 =====
CLE média       : 8.04 px
CLE mediana     : 8.30 px
CLE p90         : 15.84 px
Nº de falhas (IoU < 0.10): 0
FPS médio       : 13.20
FPS mínimo      : 12.21
FPS desvio-padrão: 0.23
AUC do Success Plot: 0.755

===== REPRODUTIBILIDADE (GWO) - 3 EXECUÇÕES =====
IoU médio (média ± desvio) : 0.745 ± 0.010
CLE médio (média ± desvio) : 8.71 ± 0.69 px
FPS médio (média ± desvio) : 13.25 ± 0.24 frames/s


###############################
## PSO: 3 execuções para reprodutibilidade
###############################


>>> PSO - Execução 1/3
[PSO] Frame 1: inicialização com GT, IoU=1.000, ErroCentro=0.00
[PSO] Frame   1 | IoU=1.000 | ErroCentro=0.00 | Custo=0.0000 | Tempo=0.0000 s
[PSO] Frame   2 | IoU=0.954 | ErroCentro=1.50 | Custo=5.2100 | Tempo=0.0748 s
[PSO] Frame   3 | IoU=0.969 | ErroCentro=0.71 | Custo=5.8794 | Tempo=0.0758 s
[PSO] Frame   4 | IoU=0.969 | ErroCentro=0.71 | Custo=6.4957 | Tempo=0.0748 s
[PSO] Frame   5 | IoU=0.954 | ErroCentro=1.12 | Custo=7.4434 | Tempo=0.0762 s
[PSO] Frame   6 | IoU=0.939 | ErroCentro=2.00 | Custo=8.7479 | Tempo=0.0748 s
[PSO] Frame   7 | IoU=0.969 | ErroCentro=1.00 | Custo=7.8280 | Tempo=0.0748 s
[PSO] Frame   8 | IoU=0.954 | ErroCentro=1.50 | Custo=9.8294 | Tempo=0.0768 s
[PSO] Frame   9 | IoU=0.984 | ErroCentro=0.50 | Custo=12.6994 | Tempo=0.0763 s
[PSO] Frame  10 | IoU=0.954 | ErroCentro=1.12 | Custo=19.2484 | Tempo=0.0758 s
[PSO] Frame  11 | IoU=0.925 | ErroCentro=2.06 | Custo=21.5593 | Tempo=0.0758 s
[PSO] Frame  12 | IoU=0.954 | ErroCentro=1.12 | Custo=22.6845 | Tempo=0.0833 s
[PSO] Frame  13 | IoU=0.925 | ErroCentro=1.80 | Custo=22.4531 | Tempo=0.0808 s
[PSO] Frame  14 | IoU=0.940 | ErroCentro=1.58 | Custo=22.8853 | Tempo=0.0758 s
[PSO] Frame  15 | IoU=0.969 | ErroCentro=1.00 | Custo=22.9678 | Tempo=0.0758 s
[PSO] Frame  16 | IoU=0.910 | ErroCentro=3.00 | Custo=23.6458 | Tempo=0.0758 s
[PSO] Frame  17 | IoU=0.897 | ErroCentro=3.04 | Custo=24.4740 | Tempo=0.0763 s
[PSO] Frame  18 | IoU=0.925 | ErroCentro=2.06 | Custo=27.4599 | Tempo=0.0758 s
[PSO] Frame  19 | IoU=0.883 | ErroCentro=3.54 | Custo=32.9321 | Tempo=0.0758 s
[PSO] Frame  20 | IoU=1.000 | ErroCentro=0.00 | Custo=35.8375 | Tempo=0.0758 s
[PSO] Frame  21 | IoU=0.925 | ErroCentro=1.80 | Custo=37.0253 | Tempo=0.0748 s
[PSO] Frame  22 | IoU=0.969 | ErroCentro=1.00 | Custo=37.8172 | Tempo=0.0818 s
[PSO] Frame  23 | IoU=0.884 | ErroCentro=2.92 | Custo=38.5210 | Tempo=0.0838 s
[PSO] Frame  24 | IoU=0.954 | ErroCentro=1.50 | Custo=39.4433 | Tempo=0.0813 s
[PSO] Frame  25 | IoU=0.884 | ErroCentro=3.16 | Custo=39.4733 | Tempo=0.0761 s
[PSO] Frame  26 | IoU=0.761 | ErroCentro=6.36 | Custo=40.2452 | Tempo=0.0898 s
[PSO] Frame  27 | IoU=0.727 | ErroCentro=7.83 | Custo=41.2415 | Tempo=0.0758 s
[PSO] Frame  28 | IoU=0.749 | ErroCentro=7.16 | Custo=41.3559 | Tempo=0.0828 s
[PSO] Frame  29 | IoU=0.675 | ErroCentro=9.62 | Custo=41.6702 | Tempo=0.0748 s
[PSO] Frame  30 | IoU=0.760 | ErroCentro=6.71 | Custo=40.8524 | Tempo=0.0858 s
[PSO] Frame  31 | IoU=0.749 | ErroCentro=6.95 | Custo=41.0688 | Tempo=0.0764 s
[PSO] Frame  32 | IoU=0.819 | ErroCentro=4.92 | Custo=41.3894 | Tempo=0.0828 s
[PSO] Frame  33 | IoU=0.770 | ErroCentro=6.80 | Custo=41.1440 | Tempo=0.0748 s
[PSO] Frame  34 | IoU=0.749 | ErroCentro=7.16 | Custo=41.4960 | Tempo=0.0877 s
[PSO] Frame  35 | IoU=0.534 | ErroCentro=16.98 | Custo=41.9915 | Tempo=0.0788 s
[PSO] Frame  36 | IoU=0.551 | ErroCentro=16.01 | Custo=41.4860 | Tempo=0.0907 s
[PSO] Frame  37 | IoU=0.629 | ErroCentro=10.97 | Custo=42.2110 | Tempo=0.0742 s
